episode,reward,duration,qstep
188,-200.0,200,-97.16060552166434
189,-200.0,200,-127.09371750423877
190,-200.0,200,-106.1580957579368
191,-200.0,200,-126.70990511247547
192,-167.0,167,-93.89260440642104
193,-200.0,200,-130.27585480842242
194,-200.0,200,-127.50214806936644
195,-200.0,200,-107.25927724079936
196,-200.0,200,-105.74315217936244
197,-200.0,200,-118.51562801216767
198,-200.0,200,-112.28751880832685
199,-200.0,200,-101.93321935156443
200,-200.0,200,-98.33781548731922
201,-200.0,200,-139.47301209974566
202,-200.0,200,-110.89817314553686
203,-164.0,164,-73.77499294566366
204,-200.0,200,-116.73359762900311
205,-200.0,200,-138.82137583602608
206,-166.0,166,-104.1974763124951
207,-200.0,200,-104.4612877635482
208,-200.0,200,-125.37797486959887
209,-173.0,173,-86.43493802109336
210,-200.0,200,-107.49140690226278
211,-200.0,200,-105.18326570572387
212,-200.0,200,-102.63455103646494
213,-171.0,171,-82.17507536746544
214,-200.0,200,-110.79617361597285
215,-200.0,200,-130.85142402276128
216,-200.0,200,-107.47447931441377
217,-200.0,200,-100.69448556912064
218,-200.0,200,-104.82121675901965
219,-200.0,200,-115.138984020554
220,-200.0,200,-101.5507453708165
221,-172.0,172,-83.65720899720432
222,-200.0,200,-107.15542633661907
223,-177.0,177,-106.75178994219102
224,-200.0,200,-106.73646871761704
225,-200.0,200,-134.66186089270707
226,-200.0,200,-101.42866667050878
227,-200.0,200,-106.56738603110018
228,-200.0,200,-119.02787732020354
229,-200.0,200,-120.49646748670112
230,-173.0,173,-98.5248926991957
231,-200.0,200,-126.2346767805563
232,-176.0,176,-84.8406827663955
233,-167.0,167,-109.56574439302432
234,-200.0,200,-108.50386963681807
235,-200.0,200,-131.399551973048
236,-200.0,200,-112.83928908492356
237,-200.0,200,-109.05134781200012
238,-200.0,200,-96.33621210857874
239,-200.0,200,-106.20331871462737
240,-200.0,200,-95.15592356871912
241,-200.0,200,-114.20012241344622
242,-163.0,163,-102.52378449546151
243,-200.0,200,-108.17618979836438
244,-200.0,200,-111.53019896817666
245,-200.0,200,-87.3780744609789
246,-200.0,200,-142.2544886216872
247,-169.0,169,-100.98570723962705
248,-200.0,200,-101.08613483342779
249,-200.0,200,-104.41564594845417
250,-200.0,200,-117.8279592186626
251,-169.0,169,-88.58915574327607
252,-165.0,165,-104.54012720198078
253,-200.0,200,-113.11845000596966
254,-200.0,200,-127.9560743167616
255,-200.0,200,-119.63811776032443
256,-200.0,200,-101.96275532970195
257,-200.0,200,-117.3267505535247
258,-190.0,190,-91.89452058858959
259,-200.0,200,-117.5456024501398
260,-200.0,200,-113.98601066557323
261,-200.0,200,-100.65415150773133
262,-166.0,166,-82.10718802060492
263,-200.0,200,-101.89972985686555
264,-199.0,199,-105.7636040274382
265,-165.0,165,-64.72106366462634
266,-196.0,196,-97.66283730918225
267,-200.0,200,-110.8957660090856
268,-193.0,193,-79.01806213948169
269,-200.0,200,-127.7120892313283
270,-200.0,200,-92.32358478545092
271,-195.0,195,-118.67046292088723
272,-200.0,200,-126.77780614877658
273,-199.0,199,-132.79012953164255
274,-200.0,200,-109.54978837075069
275,-158.0,158,-58.96558092268617
276,-200.0,200,-111.94591129956117
277,-168.0,168,-65.70165821933428
278,-200.0,200,-94.27754043494507
279,-171.0,171,-74.02665326383558
280,-200.0,200,-96.72553825230625
281,-200.0,200,-103.16082822837525
282,-200.0,200,-91.25886954125423
283,-200.0,200,-120.15412196948263
284,-155.0,155,-55.164109904706216
285,-160.0,160,-60.67733043201704
286,-200.0,200,-94.02692999210394
287,-200.0,200,-131.03517418772634
288,-200.0,200,-105.12726656274225
289,-163.0,163,-63.395912575116796
290,-200.0,200,-104.57169211853234
291,-200.0,200,-93.2281654439219
292,-200.0,200,-115.29724309353001
293,-200.0,200,-79.05732668244781
294,-200.0,200,-84.22506649237202
295,-163.0,163,-59.62188131699004
296,-200.0,200,-89.3903359990769
297,-163.0,163,-82.40186731051024
298,-200.0,200,-104.60796324196427
299,-200.0,200,-95.41233999349996
300,-200.0,200,-110.73470640209308
301,-200.0,200,-98.33886186416922
302,-200.0,200,-105.34375121497892
303,-200.0,200,-122.77705397912737
304,-200.0,200,-108.13128102159035
305,-200.0,200,-102.91685669889725
306,-200.0,200,-99.78673954398417
307,-200.0,200,-104.38493366989265
308,-200.0,200,-96.31235135466281
309,-200.0,200,-88.62666941082676
310,-200.0,200,-92.9942054279704
311,-200.0,200,-83.85637873447551
312,-159.0,159,-54.8792406656116
313,-200.0,200,-100.06173156567007
314,-200.0,200,-94.19033657260087
315,-200.0,200,-87.55068891075175
316,-155.0,155,-63.889095490595885
317,-196.0,196,-94.07931403956943
318,-200.0,200,-114.11917718233137
319,-188.0,188,-89.57995467499626
320,-200.0,200,-100.40355497867755
321,-200.0,200,-101.8548890597173
322,-200.0,200,-106.63972132361629
323,-200.0,200,-89.09272442748215
324,-200.0,200,-109.28522603055221
325,-157.0,157,-76.40556894710151
326,-200.0,200,-105.07895112441624
327,-200.0,200,-111.8926293701941
328,-200.0,200,-97.56069548699296
329,-200.0,200,-115.73953827288109
330,-200.0,200,-78.87025405077593
331,-200.0,200,-115.83563558947012
332,-199.0,199,-121.31663195435378
333,-200.0,200,-131.22951171233936
334,-200.0,200,-122.59523140763532
335,-191.0,191,-99.73683969247433
336,-163.0,163,-70.10423306453454
337,-159.0,159,-63.675876114405696
338,-195.0,195,-71.5500741256342
339,-200.0,200,-79.62164866736994
340,-160.0,160,-98.73131681296701
341,-198.0,198,-89.72675321329073
342,-200.0,200,-102.13345348282834
343,-167.0,167,-69.41794316830108
344,-172.0,172,-74.96358357116291
345,-165.0,165,-71.17428574527793
346,-198.0,198,-103.22785342351398
347,-200.0,200,-91.33706389503547
348,-160.0,160,-56.92796805019849
349,-200.0,200,-96.51080081344321
350,-191.0,191,-88.93576039524775
351,-200.0,200,-103.51754957665786
352,-200.0,200,-93.18114759042537
353,-137.0,137,-36.3124385418764
354,-115.0,115,-19.397655214237002
355,-200.0,200,-93.30115811210315
356,-200.0,200,-109.21192959435064
357,-200.0,200,-81.74512434193619
358,-154.0,154,-65.0387551791051
359,-155.0,155,-53.69881052622566
360,-200.0,200,-16.122352566652005
361,-164.0,164,-70.6219250906516
362,-162.0,162,-47.16940058128173
363,-153.0,153,-48.12473011261156
364,-170.0,170,-78.56338004459722
365,-178.0,178,-51.84479936509874
366,-200.0,200,-66.15859348965547
367,-197.0,197,-77.75151683710479
368,-124.0,124,-31.76255079858279
369,-153.0,153,-46.470321318781494
370,-162.0,162,-53.30562337745917
371,-157.0,157,-61.958571967303584
372,-159.0,159,-52.24606088242309
373,-154.0,154,-42.13620245569227
374,-164.0,164,-68.79881403376514
375,-158.0,158,-47.88516755539536
376,-169.0,169,-60.379997407789915
377,-161.0,161,-45.964869231191656
378,-197.0,197,-100.47727077024118
379,-195.0,195,-153.35581202281043
380,-161.0,161,-49.193204397222324
381,-200.0,200,-86.71235855076789
382,-200.0,200,-92.62891332432233
383,-159.0,159,-46.327816392725055
384,-157.0,157,-51.05108519731559
385,-168.0,168,-65.55494375579981
386,-168.0,168,-77.1539681257788
387,-159.0,159,-93.4682456247901
388,-191.0,191,-86.78007320809489
389,-150.0,150,-41.31787249868557
390,-200.0,200,-89.7985501278903
391,-200.0,200,-70.64931166409315
392,-159.0,159,-49.95668026085693
393,-157.0,157,-54.92885523745597
394,-167.0,167,-68.89743243020669
395,-195.0,195,-85.81688987968434
396,-170.0,170,-52.51979882074194
397,-158.0,158,-52.13149678692182
398,-200.0,200,-117.6431614289401
399,-164.0,164,-47.18898662376925
400,-164.0,164,-52.935597872452256
401,-169.0,169,-41.539841026761295
402,-154.0,154,-54.37998496652394
403,-164.0,164,-58.977751581351
404,-200.0,200,-84.49327252275594
405,-155.0,155,-95.38482686957389
406,-200.0,200,-114.39696827609265
407,-191.0,191,-96.58695378972763
408,-200.0,200,-84.40048503231512
409,-200.0,200,-160.6542524866672
410,-167.0,167,-58.91029825497334
411,-160.0,160,-55.21593421499035
412,-155.0,155,-44.35015355691048
413,-159.0,159,-43.074539251708956
414,-164.0,164,-51.23346900589989
415,-177.0,177,-43.41151257365631
416,-200.0,200,-106.53798180978166
417,-200.0,200,-84.19947246038544
418,-157.0,157,-44.79141837573772
419,-162.0,162,-41.132060056639304
420,-195.0,195,-103.14381550905804
421,-157.0,157,-69.15555641623112
422,-200.0,200,-85.65691637479091
423,-191.0,191,-73.77796339483024
424,-200.0,200,-90.67661541430073
425,-200.0,200,-109.27622226267071
426,-153.0,153,-66.64481961997694
427,-200.0,200,-109.1520243767518
428,-164.0,164,-52.01935225146841
429,-197.0,197,-95.844008956447
430,-157.0,157,-59.59788336107524
431,-200.0,200,-88.96817306255322
432,-155.0,155,-53.65727315618209
433,-200.0,200,-65.57302348628119
434,-200.0,200,-85.74309404924368
435,-196.0,196,-75.80154465103045
436,-162.0,162,-72.66103956280361
437,-200.0,200,-96.20421453209059
438,-157.0,157,-43.950584681327484
439,-190.0,190,-134.24102728028637
440,-167.0,167,-50.03601579350369
441,-200.0,200,-84.70178739321514
442,-166.0,166,-80.54242157700872
443,-200.0,200,-104.4844256925862
444,-200.0,200,-140.61644264365074
445,-200.0,200,-99.59989886068955
446,-146.0,146,-31.28566822283065
447,-165.0,165,-44.443822280583916
448,-192.0,192,-114.20180243203146
449,-156.0,156,-64.10327364965245
450,-148.0,148,-36.27865238423332
451,-200.0,200,-76.38463711469235
452,-154.0,154,-81.45648334989984
453,-152.0,152,-32.55624956342006
454,-130.0,130,-32.059349289949495
455,-165.0,165,-45.61604627453527
456,-197.0,197,-97.68710960769678
457,-153.0,153,-33.94619750673852
458,-166.0,166,-60.08531700700171
459,-166.0,166,-55.482842739753536
460,-157.0,157,-37.36244915781682
461,-186.0,186,-89.80169622909611
462,-151.0,151,-36.95074936917362
463,-200.0,200,-63.332082921861
464,-160.0,160,-38.24926862191474
465,-156.0,156,-61.60347395579365
466,-124.0,124,-25.362258403331804
