episode,reward,duration,qstep
169,-200.0,200,-88.12693393314555
170,-200.0,200,-2.3172835279243174
171,-200.0,200,-161.84945806860142
172,-200.0,200,-43.00793122393311
173,-200.0,200,-32.478073047788776
174,-157.0,157,-48.20345184347463
175,-200.0,200,-76.4222321237606
176,-200.0,200,-97.99675832882252
177,-162.0,162,-86.67952488758829
178,-163.0,163,-41.14185742294086
179,-152.0,152,-68.43043937290084
180,-200.0,200,-128.45193945082556
181,-161.0,161,-58.07924997581187
182,-200.0,200,-125.00972183426822
183,-200.0,200,-45.24233961266893
184,-200.0,200,-26.951599412027527
185,-197.0,197,-53.89486585640653
186,-200.0,200,-57.68925269732893
187,-200.0,200,-113.4557477414387
188,-200.0,200,-55.76202000686257
189,-199.0,199,-56.665571936871785
190,-200.0,200,-31.184693877211167
191,-171.0,171,-51.43293168768102
192,-200.0,200,-73.99711481678546
193,-200.0,200,-59.824081918497114
194,-200.0,200,-37.4127189666703
195,-200.0,200,-3.5509272057298915
196,-200.0,200,-56.546965844401925
197,-200.0,200,-43.42296280278636
198,-194.0,194,-54.90197842461551
199,-188.0,188,-47.31600016492765
200,-169.0,169,-45.83372463834679
201,-199.0,199,-36.18602761569441
202,-160.0,160,-66.664446069996
203,-195.0,195,-45.027091087437846
204,-194.0,194,-35.70336134676985
205,-196.0,196,-35.65703227311217
206,-200.0,200,-154.9404850715427
207,-179.0,179,-56.073315984245866
208,-200.0,200,-58.67616953641196
209,-188.0,188,-48.75145525814026
210,-185.0,185,-40.29412895041547
211,-200.0,200,-46.310595919801976
212,-200.0,200,-134.76840075561444
213,-164.0,164,-35.60749397718995
214,-200.0,200,-42.785390103357464
215,-200.0,200,-40.974477377009784
216,-176.0,176,-30.867053383191973
217,-134.0,134,-19.59307889008373
218,-159.0,159,-21.625070783930525
219,-123.0,123,-16.93414520655084
220,-167.0,167,-31.948669345665813
221,-192.0,192,-41.78782486559251
222,-197.0,197,-28.444789577618252
223,-163.0,163,-36.479868505200926
224,-120.0,120,-7.491790497796567
225,-123.0,123,-16.970056474908425
226,-194.0,194,-127.36962491077723
227,-157.0,157,-28.669166070770974
228,-195.0,195,-145.4951177895046
229,-148.0,148,-20.19433910086239
230,-162.0,162,-24.061052064587443
231,-158.0,158,-32.22361722790759
232,-147.0,147,-18.172925655284935
233,-155.0,155,-29.348279013808096
234,-157.0,157,-26.509650554281997
235,-191.0,191,-23.62388226062941
236,-200.0,200,-95.78338468311269
237,-200.0,200,-61.56460461344587
238,-154.0,154,-42.26409841830716
239,-188.0,188,-86.3767805841993
240,-200.0,200,-33.56107071681563
241,-200.0,200,-64.75226613964576
242,-155.0,155,-60.60407827254359
243,-200.0,200,-19.06305116291444
244,-127.0,127,-12.13612982836739
245,-159.0,159,-25.676140642307313
246,-157.0,157,-18.913636804113764
247,-154.0,154,-19.529943531088954
248,-131.0,131,-8.866719185243362
249,-116.0,116,-8.162196609864322
250,-155.0,155,-29.463561854489726
251,-124.0,124,-7.219668821677791
252,-194.0,194,-70.3512807682651
253,-200.0,200,-20.373208696480106
254,-200.0,200,-74.0136541246263
255,-182.0,182,-37.771115247634356
256,-141.0,141,-12.118263975978241
257,-153.0,153,-27.08909307129579
258,-158.0,158,-22.28049657670232
259,-133.0,133,-12.664663416476428
260,-126.0,126,-9.200083401192026
261,-121.0,121,-6.32833488038283
262,-198.0,198,-24.471063137686716
263,-125.0,125,-10.137844052593703
264,-200.0,200,-86.99795634249132
265,-116.0,116,-10.664405055011615
266,-121.0,121,-5.938533549456054
267,-123.0,123,-13.095588350117925
268,-192.0,192,-18.925405371504105
269,-163.0,163,-23.41896662505104
270,-200.0,200,-18.051169164039635
271,-118.0,118,-10.193734287266551
272,-119.0,119,-3.528378089050964
273,-131.0,131,-10.119497553445752
274,-124.0,124,-16.53155707037019
275,-200.0,200,-8.440094334066323
276,-200.0,200,-20.6373968129672
277,-191.0,191,-27.446634411544725
278,-175.0,175,-7.551135513158314
279,-124.0,124,-10.946928673368308
280,-118.0,118,-13.718996166252484
281,-118.0,118,-14.749411007888222
282,-165.0,165,-20.711059132659344
283,-127.0,127,-18.05451580923761
284,-156.0,156,-29.72161419585169
285,-158.0,158,-22.353922563533768
286,-187.0,187,-21.0241758235679
287,-131.0,131,-17.13744157682315
288,-126.0,126,-6.120224721657852
289,-164.0,164,-53.75775550916057
290,-120.0,120,-4.740797231755202
291,-124.0,124,-6.15078842618
292,-162.0,162,-45.37724543401611
293,-158.0,158,-73.12138436670324
294,-198.0,198,-29.594519647325317
295,-120.0,120,-20.402652905629576
296,-161.0,161,-18.939318172972637
297,-160.0,160,-36.71918750275179
298,-153.0,153,-28.20216400655449
299,-192.0,192,-32.5962910486153
300,-200.0,200,-78.81982781207381
301,-143.0,143,-25.376014114302308
302,-123.0,123,-8.59671240570647
303,-200.0,200,-36.018312638113116
304,-127.0,127,-13.697108272878047
305,-200.0,200,-48.44408389293685
306,-156.0,156,-29.075540720095358
307,-152.0,152,-26.247193012580215
308,-155.0,155,-31.559193920812124
309,-158.0,158,-37.510114776384796
310,-160.0,160,-38.598945101533666
311,-111.0,111,-5.703170407080304
312,-200.0,200,-0.8859066581560455
313,-200.0,200,-9.607670582955038
314,-200.0,200,-38.08901184251752
315,-200.0,200,-36.197875302942585
316,-123.0,123,-5.310526325535243
317,-170.0,170,-29.07654254812161
318,-114.0,114,-5.382440130126376
319,-158.0,158,-21.775830868621007
320,-120.0,120,-8.61144904909268
321,-195.0,195,-25.33921307302459
322,-118.0,118,-5.059013406813431
323,-125.0,125,-13.668723231795653
324,-200.0,200,-12.449647807506615
325,-171.0,171,-42.8111045494692
326,-114.0,114,-6.7458584869515725
327,-200.0,200,-22.654962712302016
328,-135.0,135,-30.374703713576935
329,-159.0,159,-28.954390403500604
330,-188.0,188,-21.489952040778313
331,-129.0,129,-9.646302709905978
332,-160.0,160,-20.688358666401413
333,-158.0,158,-27.669265527745736
334,-193.0,193,-20.1946847137203
335,-192.0,192,-31.95384381194819
336,-165.0,165,-15.845209470053694
337,-182.0,182,-26.987274735060865
338,-123.0,123,-7.529317880507929
339,-124.0,124,-6.504874860198825
340,-168.0,168,-21.875332519124026
341,-200.0,200,-26.767705348402483
342,-199.0,199,-32.533163682454955
343,-154.0,154,-17.549323967865718
344,-154.0,154,-21.697512486880406
345,-130.0,130,-9.199626899230392
346,-162.0,162,-19.801613488748902
347,-200.0,200,-4.380138374801923
348,-200.0,200,-0.9857305281841491
349,-200.0,200,-1.347099741750526
350,-157.0,157,-49.03363643608051
351,-119.0,119,-8.357765168509186
352,-200.0,200,-0.6714974681909638
353,-166.0,166,-25.73694845711703
354,-142.0,142,-4.916275346293645
355,-124.0,124,-5.029991993423355
356,-200.0,200,-0.5113552691366152
357,-193.0,193,-24.464438193519513
358,-105.0,105,-2.52042933998581
359,-200.0,200,-16.709037721289388
360,-100.0,100,-1.7371852933798948
361,-120.0,120,-10.744808013518835
362,-128.0,128,-15.924184501391583
363,-124.0,124,-20.15357552689672
364,-194.0,194,-29.17243770864929
365,-129.0,129,-15.54042538827953
366,-126.0,126,-12.952029039216875
367,-123.0,123,-3.258898570029608
368,-118.0,118,-11.819453660056272
369,-115.0,115,-5.545627023408716
370,-121.0,121,-4.983384778978937
371,-115.0,115,-8.274785542217685
372,-200.0,200,-0.6173339882411
373,-155.0,155,-22.46862453238031
374,-124.0,124,-6.188050875517835
375,-157.0,157,-31.032621324752995
376,-200.0,200,-11.439328307020688
377,-200.0,200,-0.6017323239250629
378,-118.0,118,-5.204724027138809
379,-125.0,125,-6.311422677676287
380,-130.0,130,-13.607480767505727
381,-119.0,119,-2.5381256493531623
382,-126.0,126,-14.00307756156337
383,-154.0,154,-12.000346934414754
384,-113.0,113,-6.1439867038864975
385,-162.0,162,-12.205005676758734
386,-191.0,191,-12.381800629012691
387,-129.0,129,-3.2755724288291717
388,-120.0,120,-11.046343845103692
389,-121.0,121,-3.417830510298245
390,-159.0,159,-15.902573333806874
391,-135.0,135,-3.2746508475690845
392,-116.0,116,-9.428659142311048
393,-160.0,160,-11.951059871346304
394,-123.0,123,-2.2355941957404113
395,-156.0,156,-26.99487924241741
396,-167.0,167,-16.692394198119338
397,-118.0,118,-15.598649700682852
398,-112.0,112,-5.318116872677788
399,-154.0,154,-20.862475388507406
400,-121.0,121,-5.116935287180041
401,-122.0,122,-3.8129558925067997
402,-122.0,122,-4.1200134477884305
403,-150.0,150,-24.977628703886918
404,-158.0,158,-17.632920126877412
405,-117.0,117,-15.095079497177625
406,-200.0,200,-22.320371293040314
407,-131.0,131,-4.44548047646002
408,-118.0,118,-7.918005827084217
409,-200.0,200,-44.884058262584844
410,-200.0,200,-14.91940977599246
411,-152.0,152,-12.567625286542428
412,-131.0,131,-6.3548411718741065
413,-178.0,178,-55.29640436635265
414,-122.0,122,-6.872094592797012
415,-157.0,157,-12.975793213410972
416,-96.0,96,-3.0133317892556093
417,-118.0,118,-16.483648026239386
418,-200.0,200,-360.27473884084577
419,-120.0,120,-8.77798791481192
420,-200.0,200,-17.764519969942384
421,-150.0,150,-4.211117160967518
422,-165.0,165,-13.123259336818915
423,-190.0,190,-10.281204641985207
424,-200.0,200,-143.22118961258147
425,-157.0,157,-14.773154615856612
426,-157.0,157,-12.743472668681735
427,-125.0,125,-6.094995490552066
428,-151.0,151,-4.022197589835912
429,-111.0,111,-3.894641349516732
430,-200.0,200,-2.038909395215697
431,-159.0,159,-33.52801702448352
432,-159.0,159,-25.851365169324353
433,-117.0,117,-9.168145566545824
434,-121.0,121,-11.89613792779122
435,-122.0,122,-3.98330742081955
436,-159.0,159,-14.325502473056519
437,-120.0,120,-0.6855356953829101
438,-151.0,151,-22.93190212900291
439,-200.0,200,-0.5608308680445333
440,-155.0,155,-18.651948935751708
441,-189.0,189,-12.134568710246104
442,-119.0,119,-5.56991367197552
443,-112.0,112,-5.343337489237253
444,-200.0,200,-243.7346732568977
445,-120.0,120,-2.392672231204301
446,-200.0,200,-9.234915924492924
447,-122.0,122,-3.7206599168219086
448,-152.0,152,-23.05765776572534
449,-154.0,154,-3.043604136681261
450,-152.0,152,-12.609248886530217
451,-117.0,117,-4.912192894696609
452,-200.0,200,-7.649364473357238
453,-175.0,175,-16.20177202415905
454,-200.0,200,-82.70537041765735
455,-150.0,150,-22.6477328416618
456,-156.0,156,-12.994543396812784
457,-145.0,145,-8.41286886778129
458,-154.0,154,-16.01516895969455
459,-149.0,149,-13.168847687730253
460,-157.0,157,-13.066787480027635
461,-195.0,195,-55.75632778608306
462,-152.0,152,-8.06714939037378
463,-198.0,198,-14.928558906081982
464,-154.0,154,-3.375828863957322
465,-121.0,121,-8.172295270556829
466,-170.0,170,-13.81854833740023
467,-200.0,200,-99.75300653117746
468,-149.0,149,-12.42499790593661
469,-156.0,156,-6.5576761904384036
470,-154.0,154,-8.69451725486148
471,-200.0,200,-35.36694056952629
472,-118.0,118,-0.9742597189916893
473,-200.0,200,-6.5265366551793775
474,-143.0,143,-7.224871461003926
475,-150.0,150,-5.2831200468608355
476,-126.0,126,-6.776207011993346
477,-200.0,200,-6.554536364730346
478,-145.0,145,-3.1927404179558216
479,-150.0,150,-5.135831270884735
480,-154.0,154,-18.646560188871785
481,-125.0,125,-9.102209321468806
482,-142.0,142,-0.8371343061709582
483,-145.0,145,-3.3407180219767527
484,-200.0,200,-4.22837055713314
485,-200.0,200,-34.4702950133445
486,-142.0,142,-1.7344060782517374
487,-200.0,200,-25.66924868531116
488,-142.0,142,-1.570965294232193
489,-146.0,146,-1.6804789524375998
490,-145.0,145,-4.356841681945754
491,-161.0,161,-9.906857543201566
492,-118.0,118,-2.2169827614592528
493,-152.0,152,-6.829945441484949
494,-155.0,155,-36.676874495868944
495,-119.0,119,-3.389625378777115
496,-118.0,118,-2.6932462871264917
497,-144.0,144,-2.0381216237268154
498,-200.0,200,-71.5401661789468
499,-123.0,123,-6.67970346138144
500,-161.0,161,-10.727262185998521
501,-150.0,150,-3.326487943435174
502,-166.0,166,-17.54704916272136
503,-151.0,151,-5.44963026436062
504,-117.0,117,-1.0561145220700467
505,-171.0,171,-15.989779199524731
506,-120.0,120,-3.587865220424084
507,-166.0,166,-10.263441416995247
508,-120.0,120,-2.326082951851763
509,-157.0,157,0.28197795951005133
510,-155.0,155,-2.275736650095509
511,-156.0,156,-7.12891340899618
512,-151.0,151,-9.431361444681373
513,-151.0,151,-5.485794979840049
514,-149.0,149,-28.785137846381293
515,-162.0,162,-9.308916826717896
516,-115.0,115,-1.4602942851187457
517,-200.0,200,-1.4823425405869628
518,-114.0,114,-0.12940539067517065
519,-160.0,160,-2.6349815014614144
520,-147.0,147,-5.4503188157412055
521,-132.0,132,-2.488583998485069
522,-149.0,149,-11.661230722194855
523,-168.0,168,-3.963098370699478
524,-146.0,146,-0.8221741702816292
525,-166.0,166,-6.690827130878677
526,-153.0,153,-2.523983054358734
527,-113.0,113,-0.21715444173933918
528,-161.0,161,-8.319541639242859
529,-156.0,156,-4.367097120993649
530,-200.0,200,-1.0713790622477362
531,-152.0,152,-3.3923558359211508
532,-148.0,148,-1.8838953021712492
533,-154.0,154,-4.941990212108902
534,-153.0,153,-2.9658872868740667
535,-157.0,157,-5.894591606014531
536,-116.0,116,1.8032749576218556
537,-148.0,148,-0.8114826031567346
538,-146.0,146,-0.7576572457586952
539,-117.0,117,-4.538571074532726
540,-152.0,152,-3.1788501788535823
541,-152.0,152,-3.468685295605377
542,-145.0,145,0.11681517047173418
543,-124.0,124,-2.855651560643075
544,-112.0,112,-0.12601440071760273
545,-200.0,200,-1.2446657811537527
546,-116.0,116,0.9431574083273055
547,-113.0,113,5.009739259331827
548,-156.0,156,-0.85554403724975
549,-120.0,120,-0.03355412570811467
550,-109.0,109,-0.5204879599429839
551,-113.0,113,0.035522262057000376
552,-148.0,148,1.5922964298372726
553,-145.0,145,-1.44743863408419
554,-117.0,117,8.871307552669972
555,-109.0,109,1.4554254975476262
556,-113.0,113,-0.69839800799733
557,-116.0,116,2.1207600117857908
558,-114.0,114,1.5381577307729515
559,-139.0,139,-1.5979502006392394
560,-112.0,112,1.2756846984362262
561,-148.0,148,-1.641183638036945
562,-155.0,155,-0.39144107735875844
563,-150.0,150,4.1525814229934515
564,-116.0,116,6.344554225929937
565,-179.0,179,-24.86781703829083
566,-119.0,119,-1.2542979123706832
567,-121.0,121,-0.7625230696293421
568,-145.0,145,0.8221771086288832
569,-147.0,147,2.152729605191939
570,-114.0,114,0.3340498232448452
571,-110.0,110,0.505329939271359
572,-148.0,148,3.2364210812805947
573,-162.0,162,-3.2303461070500017
574,-112.0,112,0.7340902344329869
575,-161.0,161,-4.094233665686451
576,-148.0,148,2.1784183134687822
577,-167.0,167,-7.578054519463741
578,-158.0,158,-5.115899038459401
579,-113.0,113,0.1301349019672564
580,-156.0,156,2.4256398513819706
581,-146.0,146,6.810435585137588
582,-200.0,200,-0.9790914033784475
583,-145.0,145,0.6589031876700244
584,-111.0,111,-4.739193957325369
585,-114.0,114,0.031740571246378746
586,-116.0,116,-1.2949982480615354
587,-154.0,154,3.120461840279706
588,-153.0,153,-2.3663641828673176
589,-111.0,111,3.4835723183321066
590,-114.0,114,1.5659574258309528
591,-111.0,111,0.49150750403717147
592,-116.0,116,-0.44071062869377187
593,-111.0,111,2.011364621252363
594,-114.0,114,0.9641696163401114
595,-145.0,145,2.361341851293308
596,-153.0,153,-1.0788326132885662
597,-112.0,112,5.752920511603293
598,-171.0,171,-6.8452684015794825
599,-189.0,189,0.5667908740638623
600,-112.0,112,-3.5286433218690156
601,-98.0,98,1.5463688297828924
602,-149.0,149,3.5146584881031635
603,-145.0,145,-1.5840677100590423
604,-147.0,147,4.696215923185802
605,-157.0,157,-0.44022190325285937
606,-148.0,148,1.2248822720344026
607,-146.0,146,0.34118277663800667
608,-146.0,146,0.8942053482246419
609,-116.0,116,-0.8838162559221665
610,-148.0,148,3.0070697061955514
611,-119.0,119,0.2403913794425243
612,-115.0,115,-1.534165286406795
613,-144.0,144,1.3676017756960115
614,-143.0,143,0.632529403042335
615,-112.0,112,4.032991200572354
616,-117.0,117,-0.4522597330884217
617,-149.0,149,-0.8125187882940041
618,-109.0,109,-1.472517395221928
619,-145.0,145,-2.2129590251587516
620,-154.0,154,-2.322938512000658
621,-200.0,200,-0.8725565650158273
622,-116.0,116,1.3658984930836198
623,-155.0,155,-0.11291536488425513
624,-167.0,167,-4.8963967462883495
625,-166.0,166,-5.653262493460649
626,-165.0,165,-2.435904706889775
627,-119.0,119,-0.1490645134864259
628,-100.0,100,-2.01351981122491
629,-99.0,99,-1.2599266496225283
630,-104.0,104,-3.3096334000907603
631,-144.0,144,-0.4264077262331303
632,-113.0,113,-4.393307889466076
633,-105.0,105,-2.8874565431793187
634,-187.0,187,-1.1454896890423072
635,-144.0,144,-0.6200287840593433
636,-150.0,150,6.651265861586218
637,-114.0,114,0.1425392762094546
638,-161.0,161,-4.927857642187074
639,-158.0,158,-1.7857509935876053
640,-143.0,143,-0.06743832824266471
641,-112.0,112,-6.8853063401083325
642,-145.0,145,-1.903845572047734
643,-144.0,144,1.5773304073472092
644,-112.0,112,-3.656732762497082
645,-174.0,174,-15.224417132956699
646,-96.0,96,-1.2498639985435531
647,-200.0,200,-1.0504764699077427
648,-159.0,159,-2.31152727454513
649,-96.0,96,-4.133036880997537
650,-143.0,143,-1.3734293333267082
651,-115.0,115,-1.0443344050776666
652,-115.0,115,0.2731810295469064
653,-145.0,145,-2.185822358649146
654,-153.0,153,-2.86680856540659
655,-113.0,113,-4.622314032544821
656,-116.0,116,-5.082954444060022
657,-154.0,154,-1.9003022843037956
658,-115.0,115,-5.986257167817541
659,-112.0,112,-1.0190920678815587
660,-112.0,112,0.5504045904698387
661,-148.0,148,-0.44620348886434713
662,-112.0,112,-1.140394399285003
663,-184.0,184,-3.188579604795926
664,-160.0,160,-3.928615484802869
665,-149.0,149,-1.1399355006501795
666,-113.0,113,-1.3580902007473694
667,-118.0,118,-4.785601359371071
668,-186.0,186,-118.47283712819046
669,-114.0,114,-3.713641673875962
670,-142.0,142,-3.0195588329486878
671,-200.0,200,-1.0405741851274826
672,-195.0,195,-3.9153001879278797
673,-170.0,170,-52.35525876870388
674,-116.0,116,-1.79446228301262
675,-94.0,94,-1.2083728060338004
676,-111.0,111,-0.8376981463820474
677,-149.0,149,-0.3974067751021233
678,-149.0,149,-0.723309478332308
679,-116.0,116,-3.768691213547717
680,-200.0,200,-0.7528356421482698
681,-159.0,159,-2.351278340100003
682,-148.0,148,0.043364767194374876
683,-145.0,145,-1.336314228118574
684,-200.0,200,-1.7939252757770845
685,-157.0,157,-4.195668612459705
686,-143.0,143,-0.8244594474216789
687,-124.0,124,-5.379166932851085
688,-114.0,114,-6.098895859578747
689,-114.0,114,-0.3710504554454701
690,-145.0,145,-1.0827522711168518
